id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,price_total_zl_cleaned,price_per_m2_zl_cleaned,area_m2_cleaned,city
3647378,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-romualda-traugutta-2-pokojowe-m9f6k7,ponad miesiąc temu,8.0,Wrocław Krzyki,ul. gen. Romualda Traugutta,Mieszkanie,2,48,True,750 000,15 789zł / m²,750000.0,15789.0,48.0,Wrocław
3645614,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-paslecka-2-pokojowe-c5i4q8,ponad miesiąc temu,13.0,Wrocław Maślice,ul. Pasłęcka,Mieszkanie,2,52,True,589 000,11 327zł / m²,589000.0,11327.0,52.0,Wrocław
3645056,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-sw-wincentego-2-pokojowe-p2k5w6,ponad miesiąc temu,16.0,Wrocław Śródmieście,ul. św. Wincentego,Mieszkanie,2,76,True,945 500,12 500zł / m²,945500.0,12500.0,76.0,Wrocław
3644426,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-przyjazni-3-pokojowe-b7z3c2,ponad miesiąc temu,9.0,Wrocław Krzyki,ul. Przyjaźni,Mieszkanie,3,61,True,699 900,11 474zł / m²,699900.0,11474.0,61.0,Wrocław
3643284,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-teczowa-3-pokojowe-g6z1n8,ponad miesiąc temu,5.0,Wrocław Stare Miasto,ul. Tęczowa,Mieszkanie,3,65,True,760 000,11 737zł / m²,760000.0,11737.0,65.0,Wrocław
3642758,https://adresowo.pl/o/mieszkanie-wroclaw-ksieze-male-ul-katowicka-2-pokojowe-o6g7s0,ponad miesiąc temu,8.0,Wrocław Księże Małe,ul. Katowicka,Mieszkanie,2,45,True,520 000,11 556zł / m²,520000.0,11556.0,45.0,Wrocław
3642748,https://adresowo.pl/o/mieszkanie-wroclaw-wojszyce-ul-jaroslawa-iwaszkiewicza-3-pokojowe-a7h3i6,ponad miesiąc temu,20.0,Wrocław Wojszyce,ul. Jarosława Iwaszkiewicza,Mieszkanie,3,53,True,795 000,15 123zł / m²,795000.0,15123.0,53.0,Wrocław
3642636,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-mlynarska-4-pokojowe-j8q3v3,ponad miesiąc temu,15.0,Wrocław Różanka,ul. Młynarska,Mieszkanie,4,86,True,1 580 000,18 372zł / m²,1580000.0,18372.0,86.0,Wrocław
3642594,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-slubicka-2-pokojowe-q9d7a7,ponad miesiąc temu,8.0,Wrocław Szczepin,ul. Słubicka,Mieszkanie,2,39,True,550 000,14 103zł / m²,550000.0,14103.0,39.0,Wrocław
3642178,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-hubska-1-pokoj-w2r0f1,ponad miesiąc temu,17.0,Wrocław Krzyki,ul. Hubska,Mieszkanie,1,38,True,589 000,15 500zł / m²,589000.0,15500.0,38.0,Wrocław
3635692,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-jaroslawa-iwaszkiewicza-3-pokojowe-b0o1n3,ponad miesiąc temu,20.0,Wrocław Krzyki,ul. Jarosława Iwaszkiewicza,Mieszkanie,3,57,True,780 000,13 769zł / m²,780000.0,13769.0,57.0,Wrocław
3633726,https://adresowo.pl/o/mieszkanie-wroclaw-wojnow-ul-ubocze-2-pokojowe-b7w7v7,ponad miesiąc temu,9.0,Wrocław Wojnów,ul. Ubocze,Mieszkanie,2,35,True,525 000,15 000zł / m²,525000.0,15000.0,35.0,Wrocław
3631142,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-piotra-czajkowskiego-4-pokojowe-s0q8g7,ponad miesiąc temu,8.0,Wrocław Psie Pole,ul. Piotra Czajkowskiego,Mieszkanie,4,72,True,690 000,9 583zł / m²,690000.0,9583.0,72.0,Wrocław
3630930,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-kwiska-3-pokojowe-r6r6k4,ponad miesiąc temu,8.0,Wrocław Fabryczna,ul. Kwiska,Mieszkanie,3,63,True,840 000,13 333zł / m²,840000.0,13333.0,63.0,Wrocław
3629802,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-waleriana-lukasinskiego-4-pokojowe-o1l1r5,ponad miesiąc temu,8.0,Wrocław Śródmieście,ul. Waleriana Łukasińskiego,Mieszkanie,4,66,True,819 000,12 504zł / m²,819000.0,12504.0,66.0,Wrocław
3628728,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-henryka-sienkiewicza-2-pokojowe-h4k4i1,ponad miesiąc temu,27.0,Wrocław Śródmieście,ul. Henryka Sienkiewicza,Mieszkanie,2,32,True,735 000,23 333zł / m²,735000.0,23333.0,32.0,Wrocław
3628940,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-inflancka-3-pokojowe-l8q4n9,ponad miesiąc temu,11.0,Wrocław Psie Pole,ul. Inflancka,Mieszkanie,3,50,True,590 000,11 800zł / m²,590000.0,11800.0,50.0,Wrocław
3490272,https://adresowo.pl/o/mieszkanie-wroclaw-karlowice-ul-wladyslawa-broniewskiego-3-pokojowe-e9m8x9,ponad miesiąc temu,13.0,Wrocław Karłowice,ul. Władysława Broniewskiego,Mieszkanie,3,55,True,695 000,12 636zł / m²,695000.0,12636.0,55.0,Wrocław
3627528,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-hugona-kowarzyka-2-pokojowe-x3k6c5,ponad miesiąc temu,8.0,Wrocław Psie Pole,ul. Hugona Kowarzyka,Mieszkanie,2,39,True,679 000,17 410zł / m²,679000.0,17410.0,39.0,Wrocław
3627182,https://adresowo.pl/o/mieszkanie-wroclaw-kuzniki-ul-hermanowska-2-pokojowe-s0r0f5,ponad miesiąc temu,10.0,Wrocław Kuźniki,ul. Hermanowska,Mieszkanie,2,34,True,425 000,12 391zł / m²,425000.0,12391.0,34.0,Wrocław
3623932,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-dziadoszanska-3-pokojowe-n3o5c3,ponad miesiąc temu,14.0,Wrocław Fabryczna,ul. Dziadoszańska,Mieszkanie,3,66,True,730 000,11 061zł / m²,730000.0,11061.0,66.0,Wrocław
3625866,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-1-pokoj-30-m2-h0p3z2,ponad miesiąc temu,8.0,Wrocław Śródmieście,,Mieszkanie,1,30,True,585 000,19 500zł / m²,585000.0,19500.0,30.0,Wrocław
3624928,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-jantarowa-2-pokojowe-g3h7u1,ponad miesiąc temu,9.0,Wrocław Krzyki,ul. Jantarowa,Mieszkanie,2,33,True,499 000,15 121zł / m²,499000.0,15121.0,33.0,Wrocław
3625040,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-maly-ul-strzegomska-3-pokojowe-e2n4q7,ponad miesiąc temu,12.0,Wrocław Muchobór Mały,ul. Strzegomska,Mieszkanie,3,64,True,640 000,10 000zł / m²,640000.0,10000.0,64.0,Wrocław
3624054,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-maly-ul-strzegomska-2-pokojowe-o6u7b8,ponad miesiąc temu,11.0,Wrocław Muchobór Mały,ul. Strzegomska,Mieszkanie,2,52,True,583 000,11 190zł / m²,583000.0,11190.0,52.0,Wrocław
3623418,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-teczowa-3-pokojowe-c8l5u8,ponad miesiąc temu,11.0,Wrocław Stare Miasto,ul. Tęczowa,Mieszkanie,3,58,True,850 000,14 655zł / m²,850000.0,14655.0,58.0,Wrocław
3621080,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-robotnicza-1-pokoj-o7r2h9,ponad miesiąc temu,8.0,Wrocław Śródmieście,ul. Robotnicza,Mieszkanie,1,15,True,265 000,17 667zł / m²,265000.0,17667.0,15.0,Wrocław
3620934,https://adresowo.pl/o/mieszkanie-wroclaw-pl-tadeusza-kosciuszki-3-pokojowe-l2n4g6,ponad miesiąc temu,8.0,Wrocław,pl. Tadeusza Kościuszki,Mieszkanie,3,66,True,910 000,13 788zł / m²,910000.0,13788.0,66.0,Wrocław
3620864,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-tadeusza-kosciuszki-3-pokojowe-y7v9h2,ponad miesiąc temu,2.0,Wrocław Krzyki,ul. Tadeusza Kościuszki,Mieszkanie,3,63,True,715 000,11 349zł / m²,715000.0,11349.0,63.0,Wrocław
3620034,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-przyjazni-2-pokojowe-o4r0g7,ponad miesiąc temu,11.0,Wrocław Krzyki,ul. Przyjaźni,Mieszkanie,2,37,True,489 000,13 324zł / m²,489000.0,13324.0,37.0,Wrocław
3619376,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-antonia-vivaldiego-2-pokojowe-y6t0d0,ponad miesiąc temu,13.0,Wrocław Jagodno,ul. Antonia Vivaldiego,Mieszkanie,2,51,True,619 000,12 137zł / m²,619000.0,12137.0,51.0,Wrocław
3618596,https://adresowo.pl/o/mieszkanie-wroclaw-poswietne-ul-poswiecka-3-pokojowe-b9q3a3,ponad miesiąc temu,20.0,Wrocław Poświętne,ul. Poświęcka,Mieszkanie,3,54,True,774 000,14 413zł / m²,774000.0,14413.0,54.0,Wrocław
3618282,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-inzynierska-2-pokojowe-t8j8e0,ponad miesiąc temu,1.0,Wrocław Grabiszyn,ul. Inżynierska,Mieszkanie,2,54,True,603 000,11 167zł / m²,603000.0,11167.0,54.0,Wrocław
3616572,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-leopolda-tyrmanda-2-pokojowe-a7h2a2,ponad miesiąc temu,19.0,Wrocław Muchobór Wielki,ul. Leopolda Tyrmanda,Mieszkanie,2,54,True,679 000,12 574zł / m²,679000.0,12574.0,54.0,Wrocław
3616488,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-boleslawa-chrobrego-3-pokojowe-z8j9k3,ponad miesiąc temu,15.0,Wrocław Śródmieście,ul. Bolesława Chrobrego,Mieszkanie,3,98,True,1 250 000,12 755zł / m²,1250000.0,12755.0,98.0,Wrocław
3616272,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-rudawska-2-pokojowe-t7g0j2,ponad miesiąc temu,6.0,Wrocław Psie Pole,ul. Rudawska,Mieszkanie,2,37,True,479 000,12 946zł / m²,479000.0,12946.0,37.0,Wrocław
3616260,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-ul-dolnobrzeska-3-pokojowe-x1c5z8,ponad miesiąc temu,20.0,Wrocław Leśnica,ul. Dolnobrzeska,Mieszkanie,3,83,True,315 000,3 795zł / m²,315000.0,3795.0,83.0,Wrocław
3615764,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wesola-3-pokojowe-b8l8f6,ponad miesiąc temu,8.0,Wrocław Krzyki,ul. Wesoła,Mieszkanie,3,53,True,599 000,11 302zł / m²,599000.0,11302.0,53.0,Wrocław
3615416,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-skarbowcow-3-pokojowe-y0j2u1,ponad miesiąc temu,17.0,Wrocław Krzyki,ul. Skarbowców,Mieszkanie,3,82,True,950 000,11 585zł / m²,950000.0,11585.0,82.0,Wrocław
3613790,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-zakladowa-3-pokojowe-g4j6b7,ponad miesiąc temu,15.0,Wrocław Śródmieście,ul. Zakładowa,Mieszkanie,3,58,True,980 000,16 897zł / m²,980000.0,16897.0,58.0,Wrocław
3611734,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-boleslawa-krzywoustego-2-pokojowe-f3i0v6,ponad miesiąc temu,6.0,Wrocław Psie Pole,ul. Bolesława Krzywoustego,Mieszkanie,2,31,True,357 000,11 369zł / m²,357000.0,11369.0,31.0,Wrocław
3609742,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-powstancow-slaskich-4-pokojowe-k2v4l4,ponad miesiąc temu,12.0,Wrocław Krzyki,ul. Powstańców Śląskich,Mieszkanie,4,64,True,zapytaj o cenę,,,,64.0,Wrocław
3609556,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-jelenia-3-pokojowe-k4j9p7,ponad miesiąc temu,6.0,Wrocław Fabryczna,ul. Jelenia,Mieszkanie,3,54,True,599 000,11 072zł / m²,599000.0,11072.0,54.0,Wrocław
3608940,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gajowicka-3-pokojowe-e5x9k0,ponad miesiąc temu,9.0,Wrocław Krzyki,ul. Gajowicka,Mieszkanie,3,45,True,629 000,13 919zł / m²,629000.0,13919.0,45.0,Wrocław
3607040,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-2-pokojowe-39-m2-z5e9z7,ponad miesiąc temu,10.0,Wrocław Śródmieście,,Mieszkanie,2,39,True,599 999,15 385zł / m²,599999.0,15385.0,39.0,Wrocław
3606736,https://adresowo.pl/o/mieszkanie-wroclaw-poludnie-ul-kamienna-2-pokojowe-v7j5b6,ponad miesiąc temu,4.0,Wrocław Południe,ul. Kamienna,Mieszkanie,2,37,True,499 999,13 513zł / m²,499999.0,13513.0,37.0,Wrocław
3606014,https://adresowo.pl/o/mieszkanie-wroclaw-brochow-ul-semaforowa-2-pokojowe-r7f9k2,ponad miesiąc temu,20.0,Wrocław Brochów,ul. Semaforowa,Mieszkanie,2,52,True,765 000,14 712zł / m²,765000.0,14712.0,52.0,Wrocław
3605940,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-eugeniusza-horbaczewskiego-2-pokojowe-b4c9u2,ponad miesiąc temu,11.0,Wrocław Fabryczna,ul. Eugeniusza Horbaczewskiego,Mieszkanie,2,37,True,550 000,14 865zł / m²,550000.0,14865.0,37.0,Wrocław
3604998,https://adresowo.pl/o/mieszkanie-wroclaw-plac-grunwaldzki-ul-ladna-2-pokojowe-t9k3h0,ponad miesiąc temu,11.0,Wrocław Plac Grunwaldzki,ul. Ładna,Mieszkanie,2,58,True,980 000,16 897zł / m²,980000.0,16897.0,58.0,Wrocław
3604876,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika-2-pokojowe-x6m5b8,ponad miesiąc temu,2.0,Wrocław Jagodno,ul. Stanisława Drabika,Mieszkanie,2,34,True,550 000,16 335zł / m²,550000.0,16335.0,34.0,Wrocław
3602532,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-armii-krajowej-2-pokojowe-y0n2v7,ponad miesiąc temu,8.0,Wrocław Krzyki,al. Armii Krajowej,Mieszkanie,2,53,True,750 000,14 205zł / m²,750000.0,14205.0,53.0,Wrocław
3604244,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-kazimierza-jagiellonczyka-5-pokojowe-s8c7m8,ponad miesiąc temu,1.0,Wrocław Śródmieście,ul. Kazimierza Jagiellończyka,Mieszkanie,5,94,True,910 000,9 681zł / m²,910000.0,9681.0,94.0,Wrocław
3601208,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-szczesliwa-3-pokojowe-x8k9y4,ponad miesiąc temu,8.0,Wrocław Fabryczna,ul. Szczęśliwa,Mieszkanie,3,69,True,649 000,9 406zł / m²,649000.0,9406.0,69.0,Wrocław
3600732,https://adresowo.pl/o/mieszkanie-wroclaw-karlowice-ul-mlynarska-4-pokojowe-t2a6i4,ponad miesiąc temu,19.0,Wrocław Karłowice,ul. Młynarska,Mieszkanie,4,93,True,1 450 000,15 595zł / m²,1450000.0,15595.0,93.0,Wrocław
3599986,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-maslicka-3-pokojowe-x2c0c2,ponad miesiąc temu,16.0,Wrocław Maślice,ul. Maślicka,Mieszkanie,3,63,True,860 000,13 567zł / m²,860000.0,13567.0,63.0,Wrocław
3599590,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-nozownicza-1-pokoj-p3u3j8,ponad miesiąc temu,8.0,Wrocław Stare Miasto,ul. Nożownicza,Mieszkanie,1,34,True,479 000,14 088zł / m²,479000.0,14088.0,34.0,Wrocław
3598066,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zaporoska-4-pokojowe-i5k7j0,ponad miesiąc temu,20.0,Wrocław Krzyki,ul. Zaporoska,Mieszkanie,4,66,True,849 000,12 786zł / m²,849000.0,12786.0,66.0,Wrocław
3596128,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-ryszarda-wagnera-3-pokojowe-v5c0s5,ponad miesiąc temu,11.0,Wrocław Jagodno,ul. Ryszarda Wagnera,Mieszkanie,3,74,True,955 500,13 000zł / m²,955500.0,13000.0,74.0,Wrocław
3594588,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-opoczynska-2-pokojowe-y2g2u7,ponad miesiąc temu,9.0,Wrocław Złotniki,ul. Opoczyńska,Mieszkanie,2,41,True,625 000,15 244zł / m²,625000.0,15244.0,41.0,Wrocław
3593348,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-oskara-minkowskiego-4-pokojowe-c5s0h3,ponad miesiąc temu,8.0,Wrocław Śródmieście,ul. Oskara Minkowskiego,Mieszkanie,4,93,True,999 900,10 791zł / m²,999900.0,10791.0,93.0,Wrocław
3593278,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-jurija-gagarina-3-pokojowe-o8h0w7,ponad miesiąc temu,8.0,Wrocław Muchobór Wielki,ul. Jurija Gagarina,Mieszkanie,3,73,True,850 195,11 647zł / m²,850195.0,11647.0,73.0,Wrocław
3589770,https://adresowo.pl/o/mieszkanie-wroclaw-zalesie-wyb-stanislawa-wyspianskiego-4-pokojowe-o5t7l9,ponad miesiąc temu,18.0,Wrocław Zalesie,wyb. Stanisława Wyspiańskiego,Mieszkanie,4,142,True,3 500 000,24 648zł / m²,3500000.0,24648.0,142.0,Wrocław
3589700,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-wisniowa-1-pokoj-j2q2f4,ponad miesiąc temu,5.0,Wrocław Krzyki,al. Wiśniowa,Mieszkanie,1,19,True,345 000,18 158zł / m²,345000.0,18158.0,19.0,Wrocław
3588482,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wiktora-brossa-4-pokojowe-a4m0f4,ponad miesiąc temu,19.0,Wrocław Krzyki,ul. Wiktora Brossa,Mieszkanie,4,84,True,1 300 000,15 543zł / m²,1300000.0,15543.0,84.0,Wrocław
3588318,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-tadeusza-kosciuszki-2-pokojowe-d8n0z3,ponad miesiąc temu,20.0,Wrocław Stare Miasto,ul. Tadeusza Kościuszki,Mieszkanie,2,50,True,557 000,11 080zł / m²,557000.0,11080.0,50.0,Wrocław
3587834,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-kielecka-3-pokojowe-o0m8a1,ponad miesiąc temu,8.0,Wrocław Złotniki,ul. Kielecka,Mieszkanie,3,57,True,870 000,15 263zł / m²,870000.0,15263.0,57.0,Wrocław
3586740,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-lacznosci-3-pokojowe-g8r1n7,ponad miesiąc temu,8.0,Wrocław Krzyki,ul. Łączności,Mieszkanie,3,62,True,679 000,10 929zł / m²,679000.0,10929.0,62.0,Wrocław
3582956,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-tadeusza-zielinskiego-1-pokoj-r0l0o3,ponad miesiąc temu,4.0,Wrocław Śródmieście,ul. Tadeusza Zielińskiego,Mieszkanie,1,27,True,430 000,15 926zł / m²,430000.0,15926.0,27.0,Wrocław
3582930,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-ks-norberta-bonczyka-3-pokojowe-a1r7q6,ponad miesiąc temu,13.0,Wrocław Psie Pole,ul. ks. Norberta Bonczyka,Mieszkanie,3,66,True,1 580 000,23 939zł / m²,1580000.0,23939.0,66.0,Wrocław
3582208,https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-jodlowicka-3-pokojowe-l9v8p0,ponad miesiąc temu,16.0,Wrocław Stabłowice,ul. Jodłowicka,Mieszkanie,3,63,True,899 000,14 270zł / m²,899000.0,14270.0,63.0,Wrocław
3582172,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-beaty-artemskiej-4-pokojowe-t4n1d2,ponad miesiąc temu,15.0,Wrocław Jagodno,ul. Beaty Artemskiej,Mieszkanie,4,83,True,1 199 000,14 418zł / m²,1199000.0,14418.0,83.0,Wrocław
3582160,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-beaty-artemskiej-4-pokojowe-l7c6k8,ponad miesiąc temu,20.0,Wrocław Jagodno,ul. Beaty Artemskiej,Mieszkanie,4,83,True,1 199 000,14 418zł / m²,1199000.0,14418.0,83.0,Wrocław
3581806,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-3-pokojowe-62-m2-a5c8n0,ponad miesiąc temu,19.0,Wrocław Psie Pole,,Mieszkanie,3,62,True,780 000,12 548zł / m²,780000.0,12548.0,62.0,Wrocław
3581406,https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-cynamonowa-3-pokojowe-z7f8w1,ponad miesiąc temu,8.0,Wrocław Lipa Piotrowska,ul. Cynamonowa,Mieszkanie,3,69,True,740 000,10 725zł / m²,740000.0,10725.0,69.0,Wrocław
3581278,https://adresowo.pl/o/mieszkanie-wroclaw-karlowice-ul-sportowa-2-pokojowe-o5h5g9,ponad miesiąc temu,8.0,Wrocław Karłowice,ul. Sportowa,Mieszkanie,2,52,True,560 000,10 769zł / m²,560000.0,10769.0,52.0,Wrocław
3580470,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-al-poprzeczna-3-pokojowe-m4c6o8,ponad miesiąc temu,15.0,Wrocław Sołtysowice,al. Poprzeczna,Mieszkanie,3,58,True,620 000,10 783zł / m²,620000.0,10783.0,58.0,Wrocław
3580118,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-soltysowicka-1-pokoj-y1m3q7,ponad miesiąc temu,7.0,Wrocław Sołtysowice,ul. Sołtysowicka,Mieszkanie,1,19,True,360 000,18 947zł / m²,360000.0,18947.0,19.0,Wrocław
3580082,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-obornicka-3-pokojowe-m1r9c2,ponad miesiąc temu,20.0,Wrocław Różanka,ul. Obornicka,Mieszkanie,3,67,True,1 200 000,17 910zł / m²,1200000.0,17910.0,67.0,Wrocław
3577522,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-slowianska-3-pokojowe-f8p5i6,ponad miesiąc temu,14.0,Wrocław Śródmieście,ul. Słowiańska,Mieszkanie,3,85,True,750 000,8 861zł / m²,750000.0,8861.0,85.0,Wrocław
3577468,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-stoczniowa-3-pokojowe-q5i0f0,ponad miesiąc temu,9.0,Wrocław Psie Pole,ul. Stoczniowa,Mieszkanie,3,53,True,755 000,14 365zł / m²,755000.0,14365.0,53.0,Wrocław
3577174,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-tadeusza-zielinskiego-3-pokojowe-b9d2r2,ponad miesiąc temu,6.0,Wrocław Krzyki,ul. Tadeusza Zielińskiego,Mieszkanie,3,49,True,520 000,10 612zł / m²,520000.0,10612.0,49.0,Wrocław
3574572,https://adresowo.pl/o/mieszkanie-wroclaw-zakrzow-ul-zatorska-2-pokojowe-m3h5q4,ponad miesiąc temu,,Wrocław Zakrzów,ul. Zatorska,Mieszkanie,2,44,True,680 000,15 632zł / m²,680000.0,15632.0,44.0,Wrocław
3571678,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krynicka-2-pokojowe-l8o0m4,ponad miesiąc temu,10.0,Wrocław Krzyki,ul. Krynicka,Mieszkanie,2,41,True,570 000,13 902zł / m²,570000.0,13902.0,41.0,Wrocław
3569644,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-stefana-drzewieckiego-2-pokojowe-n3v6d7,ponad miesiąc temu,11.0,Wrocław Gądów Mały,ul. Stefana Drzewieckiego,Mieszkanie,2,50,True,550 000,11 000zł / m²,550000.0,11000.0,50.0,Wrocław
3568108,https://adresowo.pl/o/mieszkanie-wroclaw-oporow-2-pokojowe-49-m2-i7i2w6,ponad miesiąc temu,8.0,Wrocław Oporów,,Mieszkanie,2,49,True,530 000,10 816zł / m²,530000.0,10816.0,49.0,Wrocław
3566416,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-walonska-2-pokojowe-p8z9g0,ponad miesiąc temu,3.0,Wrocław Śródmieście,ul. Walońska,Mieszkanie,2,50,True,899 000,17 980zł / m²,899000.0,17980.0,50.0,Wrocław
3565764,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-benedyktynska-3-pokojowe-z0n7e7,ponad miesiąc temu,15.0,Wrocław Śródmieście,ul. Benedyktyńska,Mieszkanie,3,64,True,790 000,12 344zł / m²,790000.0,12344.0,64.0,Wrocław
3564080,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-na-polance-2-pokojowe-y7f4e4,ponad miesiąc temu,20.0,Wrocław Różanka,ul. Na Polance,Mieszkanie,2,45,True,790 000,17 540zł / m²,790000.0,17540.0,45.0,Wrocław
3563950,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-gen-karola-kniaziewicza-3-pokojowe-e4i4a8,ponad miesiąc temu,8.0,Wrocław Stare Miasto,ul. gen. Karola Kniaziewicza,Mieszkanie,3,46,True,556 000,11 988zł / m²,556000.0,11988.0,46.0,Wrocław
3563700,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-komuny-paryskiej-2-pokojowe-z1i2y3,ponad miesiąc temu,13.0,Wrocław Śródmieście,ul. Komuny Paryskiej,Mieszkanie,2,48,True,620 000,13 053zł / m²,620000.0,13053.0,48.0,Wrocław
3559486,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-kurkowa-2-pokojowe-m9c6g3,ponad miesiąc temu,25.0,Wrocław Śródmieście,ul. Kurkowa,Mieszkanie,2,40,True,899 000,22 241zł / m²,899000.0,22241.0,40.0,Wrocław
3559286,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-marii-curie-sklodowskiej-2-pokojowe-d7b2k3,ponad miesiąc temu,6.0,Wrocław Śródmieście,ul. Marii Curie-Skłodowskiej,Mieszkanie,2,78,True,1 200 000,15 385zł / m²,1200000.0,15385.0,78.0,Wrocław
3557878,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-2-pokojowe-39-m2-u8d3o0,ponad miesiąc temu,11.0,Wrocław Fabryczna,,Mieszkanie,2,39,True,549 000,14 077zł / m²,549000.0,14077.0,39.0,Wrocław
3555414,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-walbrzyska-2-pokojowe-b2e5a2,ponad miesiąc temu,20.0,Wrocław Krzyki,ul. Wałbrzyska,Mieszkanie,2,84,True,890 000,10 636zł / m²,890000.0,10636.0,84.0,Wrocław
3554970,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-tadeusza-zielinskiego-3-pokojowe-y4k4u2,ponad miesiąc temu,8.0,Wrocław Krzyki,ul. Tadeusza Zielińskiego,Mieszkanie,3,52,True,540 000,10 385zł / m²,540000.0,10385.0,52.0,Wrocław
